"zip","type","primary_city","state","county","latitude","longitude","population"
"78216","STANDARD","San Antonio","TX","Bexar County",29.45,-98.5,32785
"78217","STANDARD","San Antonio","TX","Bexar County",29.45,-98.5,28348
"78218","STANDARD","San Antonio","TX","Bexar County",29.45,-98.5,26345
"78219","STANDARD","San Antonio","TX","Bexar County",29.45,-98.5,12709
"78220","STANDARD","San Antonio","TX","Bexar County",29.45,-98.5,14423
"78221","STANDARD","San Antonio","TX","Bexar County",29.45,-98.5,30881
"78222","STANDARD","San Antonio","TX","Bexar County",29.45,-98.5,14232
"78223","STANDARD","San Antonio","TX","Bexar County",29.45,-98.5,39784
"78224","STANDARD","San Antonio","TX","Bexar County",29.45,-98.5,15667
"78225","STANDARD","San Antonio","TX","Bexar County",29.45,-98.5,12112
"78226","STANDARD","San Antonio","TX","Bexar County",29.45,-98.5,6133
"78227","STANDARD","San Antonio","TX","Bexar County",29.45,-98.5,39833
"78228","STANDARD","San Antonio","TX","Bexar County",29.45,-98.5,50913
"78229","STANDARD","San Antonio","TX","Bexar County",29.45,-98.5,21187
"78230","STANDARD","San Antonio","TX","Bexar County",29.45,-98.5,34474
"78231","STANDARD","San Antonio","TX","Bexar County",29.45,-98.5,8263
"78232","STANDARD","San Antonio","TX","Bexar County",29.45,-98.5,32906
"78233","STANDARD","San Antonio","TX","Bexar County",29.45,-98.5,36812
"78234","STANDARD","San Antonio","TX","Bexar County",29.45,-98.5,4068
"78235","STANDARD","San Antonio","TX","Bexar County",29.45,-98.5,509
"78236","STANDARD","Lackland A F B","TX","Bexar County",29.45,-98.5,2576
"78237","STANDARD","San Antonio","TX","Bexar County",29.45,-98.5,33676
"78238","STANDARD","San Antonio","TX","Bexar County",29.45,-98.5,19377
"78239","STANDARD","San Antonio","TX","Bexar County",29.45,-98.5,24265
"78240","STANDARD","San Antonio","TX","Bexar County",29.45,-98.5,40693
"78242","STANDARD","San Antonio","TX","Bexar County",29.45,-98.5,25562
"78243","STANDARD","San Antonio","TX","Bexar County",29.45,-98.5,15
"78244","STANDARD","San Antonio","TX","Bexar County",29.45,-98.5,24128
"78245","STANDARD","San Antonio","TX","Bexar County",29.45,-98.5,42337
"78247","STANDARD","San Antonio","TX","Bexar County",29.45,-98.5,46926
"78248","STANDARD","San Antonio","TX","Bexar County",29.45,-98.5,14437
"78249","STANDARD","San Antonio","TX","Bexar County",29.45,-98.5,36640
"78250","STANDARD","San Antonio","TX","Bexar County",29.45,-98.5,52099
"78251","STANDARD","San Antonio","TX","Bexar County",29.45,-98.5,39834
"78252","STANDARD","San Antonio","TX","Bexar County",29.45,-98.5,1976
"78253","STANDARD","San Antonio","TX","Bexar County",29.45,-98.5,18002
"78254","STANDARD","San Antonio","TX","Bexar County",29.45,-98.5,33444
"78255","STANDARD","San Antonio","TX","Bexar County",29.45,-98.5,6908
"78256","STANDARD","San Antonio","TX","Bexar County",29.45,-98.5,4145
"78257","STANDARD","San Antonio","TX","Bexar County",29.45,-98.5,2898
"78258","STANDARD","San Antonio","TX","Bexar County",29.45,-98.5,45396
"78259","STANDARD","San Antonio","TX","Bexar County",29.45,-98.5,19479
"78260","STANDARD","San Antonio","TX","Bexar County",29.45,-98.5,6176
"78261","STANDARD","San Antonio","TX","Bexar County",29.45,-98.5,4776
"78263","STANDARD","San Antonio","TX","Bexar County",29.45,-98.5,4125
"78264","STANDARD","San Antonio","TX","Bexar County",29.45,-98.5,9791
"78266","STANDARD","San Antonio","TX","Comal County",29.45,-98.5,4951
"78288","UNIQUE","San Antonio","TX","Bexar County",29.45,-98.5,84
"78330","STANDARD","Agua Dulce","TX","Nueces County",27.78,-97.9,1078
"78332","STANDARD","Alice","TX","Jim Wells County",27.75,-98.06,23124
"78336","STANDARD","Aransas Pass","TX","San Patricio County",27.9,-97.14,9067
"78340","STANDARD","Bayside","TX","Refugio County",28.09,-97.21,354
"78343","STANDARD","Bishop","TX","Nueces County",27.58,-97.79,4080
"78344","STANDARD","Bruni","TX","Webb County",27.42,-98.84,498
"78349","STANDARD","Concepcion","TX","Duval County",27.38,-98.27,427
"78353","STANDARD","Encino","TX","Brooks County",26.93,-98.13,443
"78355","STANDARD","Falfurrias","TX","Brooks County",27.22,-98.14,6450
"78357","STANDARD","Freer","TX","Duval County",27.88,-98.61,3311
"78361","STANDARD","Hebbronville","TX","Jim Hogg County",27.31,-98.68,4531
"78362","STANDARD","Ingleside","TX","San Patricio County",27.87,-97.2,9397
"78363","STANDARD","Kingsville","TX","Kleberg County",27.5,-97.86,22588
"78368","STANDARD","Mathis","TX","San Patricio County",28.09,-97.82,8549
"78369","STANDARD","Mirando City","TX","Webb County",27.43,-98.93,429
"78370","STANDARD","Odem","TX","San Patricio County",27.94,-97.58,4668
"78372","STANDARD","Orange Grove","TX","Jim Wells County",27.95,-97.93,4972
"78373","STANDARD","Port Aransas","TX","Nueces County",27.82,-97.06,3509
"78374","STANDARD","Portland","TX","San Patricio County",27.87,-97.32,15915
"78375","STANDARD","Premont","TX","Jim Wells County",27.35,-98.12,3155
"78376","STANDARD","Realitos","TX","Duval County",27.42,-98.55,287
"78377","STANDARD","Refugio","TX","Refugio County",28.3,-97.27,3501
"78379","STANDARD","Riviera","TX","Kleberg County",27.28,-97.81,1618
"78380","STANDARD","Robstown","TX","Nueces County",27.79,-97.66,20055
"78382","STANDARD","Rockport","TX","Aransas County",28.04,-97.05,12238
"78383","STANDARD","Sandia","TX","Live Oak County",28.01,-97.88,3066
"78384","STANDARD","San Diego","TX","Duval County",27.75,-98.23,5066
"78387","STANDARD","Sinton","TX","San Patricio County",28.03,-97.5,8963
"78389","STANDARD","Skidmore","TX","Bee County",28.23,-97.68,1489
"78390","STANDARD","Taft","TX","San Patricio County",27.98,-97.39,5688
"78391","STANDARD","Tynan","TX","Bee County",28.15,-97.73,337
"78393","STANDARD","Woodsboro","TX","Refugio County",28.23,-97.32,2330
"78401","STANDARD","Corpus Christi","TX","Nueces County",27.8,-97.39,2767
"78402","STANDARD","Corpus Christi","TX","Nueces County",27.8,-97.39,407
"78404","STANDARD","Corpus Christi","TX","Nueces County",27.8,-97.39,13301
"78405","STANDARD","Corpus Christi","TX","Nueces County",27.8,-97.39,12474
"78406","STANDARD","Corpus Christi","TX","Nueces County",27.8,-97.39,842
"78407","STANDARD","Corpus Christi","TX","Nueces County",27.8,-97.39,2330
"78408","STANDARD","Corpus Christi","TX","Nueces County",27.8,-97.39,9013
"78409","STANDARD","Corpus Christi","TX","Nueces County",27.8,-97.39,2395
"78410","STANDARD","Corpus Christi","TX","Nueces County",27.8,-97.39,22316
"78411","STANDARD","Corpus Christi","TX","Nueces County",27.8,-97.39,24116
"78412","STANDARD","Corpus Christi","TX","Nueces County",27.8,-97.39,28474
"78413","STANDARD","Corpus Christi","TX","Nueces County",27.8,-97.39,32305
"78414","STANDARD","Corpus Christi","TX","Nueces County",27.8,-97.39,22255
"78415","STANDARD","Corpus Christi","TX","Nueces County",27.8,-97.39,33445
"78416","STANDARD","Corpus Christi","TX","Nueces County",27.8,-97.39,13697
"78417","STANDARD","Corpus Christi","TX","Nueces County",27.8,-97.39,3733
"78418","STANDARD","Corpus Christi","TX","Nueces County",27.8,-97.39,23976
"78419","STANDARD","Corpus Christi","TX","Nueces County",27.8,-97.39,360
"78470","STANDARD","Corpus Christi","TX","Nueces County",27.8,-97.39,44
"78471","STANDARD","Corpus Christi","TX","Nueces County",27.8,-97.39,58
"78473","STANDARD","Corpus Christi","TX","Nueces County",27.79,-97.39,94
"78475","STANDARD","Corpus Christi","TX","Nueces County",27.79,-97.39,41
"78501","STANDARD","Mcallen","TX","Hidalgo County",26.21,-98.23,48917
"78503","STANDARD","Mcallen","TX","Hidalgo County",26.21,-98.23,17376
"78504","STANDARD","Mcallen","TX","Hidalgo County",26.21,-98.23,38191
"78516","STANDARD","Alamo","TX","Hidalgo County",26.18,-98.11,22529
"78520","STANDARD","Brownsville","TX","Cameron County",25.92,-97.48,50427
"78521","STANDARD","Brownsville","TX","Cameron County",25.92,-97.48,81314
"78526","STANDARD","Brownsville","TX","Cameron County",25.92,-97.48,33843
"78536","STANDARD","Delmita","TX","Starr County",26.64,-98.4,282
"78537","STANDARD","Donna","TX","Hidalgo County",26.16,-98.05,28004
"78538","STANDARD","Edcouch","TX","Hidalgo County",26.29,-97.96,7662
"78539","STANDARD","Edinburg","TX","Hidalgo County",26.29,-98.16,45756
